provider_id,name,city,state,latitude,longitude,specialty,secondary_specialty,specialty_category,experience_years,service_cost,wait_time_days,patient_rating,risk_rate,certified,background_check_passed,network_type,capacity,telehealth_available,hospital_affiliation,CMS_quality_score,region
P00676,Provider_676,City_76,CO,39.8001,-105.5321,General Practice,ENT,Primary Care,24,100,15,2.59,0.39,TRUE,FALSE,In-network,126,FALSE,Hospital_76,4.96,North
P00677,Provider_677,City_77,OH,40.7173,-82.6071,Cardiology,Pediatrics,Specialty Care,26,500,5,4.04,0.41,FALSE,TRUE,In-network,166,FALSE,Hospital_77,4.48,West
P00678,Provider_678,City_78,NV,39.1526,-116.0694,Endocrinology,Dermatology,Specialty Care,25,400,50,4.27,0.32,TRUE,FALSE,Out-of-network,458,FALSE,Hospital_78,4.98,South
P00679,Provider_679,City_79,GA,32.5656,-82.5001,Neurology,Dermatology,Specialty Care,40,450,10,4.23,0.75,TRUE,TRUE,In-network,394,TRUE,Hospital_79,2.45,South
P00680,Provider_680,City_80,GA,32.6156,-82.4501,ENT,Urology,Specialty Care,10,220,50,3.79,0.84,FALSE,FALSE,Out-of-network,378,FALSE,Hospital_80,1.3,East
P00681,Provider_681,City_81,PA,41.2033,-77.1945,Orthopedics,ENT,Surgical,17,400,32,3.71,0.65,TRUE,TRUE,Out-of-network,139,TRUE,Hospital_81,1.99,East
P00682,Provider_682,City_82,PA,41.2533,-77.1445,Psychiatry,Endocrinology,Specialty Care,8,250,53,3.63,0.33,FALSE,FALSE,Out-of-network,263,TRUE,Hospital_82,3.84,North
P00683,Provider_683,City_83,NC,35.8596,-78.9193,Pediatrics,General Practice,Primary Care,10,150,18,3.6,0.6,FALSE,FALSE,In-network,187,TRUE,Hospital_83,3.15,North
P00684,Provider_684,City_84,MA,42.5572,-71.2324,ENT,Endocrinology,Specialty Care,4,220,9,3.38,0.37,FALSE,FALSE,Out-of-network,458,FALSE,Hospital_84,4.57,South
P00685,Provider_685,City_85,TX,32.1686,-99.7018,Urology,Neurology,Specialty Care,9,380,56,1.07,0.75,FALSE,TRUE,Out-of-network,283,FALSE,Hospital_85,1.57,West
P00686,Provider_686,City_86,PA,41.4533,-76.9445,Orthopedics,Neurology,Surgical,36,400,41,2.28,0.55,TRUE,FALSE,In-network,297,FALSE,Hospital_86,2.34,East
P00687,Provider_687,City_87,MA,42.7072,-71.0824,Ophthalmology,Dermatology,Specialty Care,19,180,53,3.71,0.02,TRUE,TRUE,In-network,85,TRUE,Hospital_87,3.06,West
P00688,Provider_688,City_88,NC,36.1096,-78.6693,Dermatology,Pediatrics,Specialty Care,20,200,37,4.18,0.5,TRUE,FALSE,In-network,222,FALSE,Hospital_88,2.65,East
P00689,Provider_689,City_89,OH,40.8173,-82.5071,General Practice,Endocrinology,Primary Care,38,100,27,4.51,0.56,TRUE,TRUE,Out-of-network,131,TRUE,Hospital_89,2.78,South
P00690,Provider_690,City_90,CO,40.0001,-105.3321,Dermatology,Neurology,Specialty Care,2,200,11,3.95,0.37,FALSE,FALSE,In-network,497,FALSE,Hospital_90,4.58,East
P00691,Provider_691,City_91,NV,38.8026,-116.4194,Urology,Cardiology,Specialty Care,37,380,36,3.1,0.84,TRUE,TRUE,Out-of-network,476,FALSE,Hospital_91,2.21,West
P00692,Provider_692,City_92,OH,40.4673,-82.8571,Dermatology,Pediatrics,Specialty Care,8,200,42,1.2,0.69,FALSE,FALSE,Out-of-network,96,TRUE,Hospital_92,1.88,West
P00693,Provider_693,City_93,CO,39.6501,-105.6821,Pediatrics,Neurology,Primary Care,3,150,17,1.54,0.08,FALSE,TRUE,Out-of-network,106,FALSE,Hospital_93,4.66,West
P00694,Provider_694,City_94,MI,44.4648,-85.4524,Gastroenterology,Gastroenterology,Specialty Care,28,420,12,3.91,0.21,TRUE,TRUE,Out-of-network,277,FALSE,Hospital_94,4.11,North
P00695,Provider_695,City_95,MA,42.6072,-71.1824,General Practice,Urology,Primary Care,1,100,34,3.94,0.69,FALSE,TRUE,Out-of-network,99,TRUE,Hospital_95,3.04,North
P00696,Provider_696,City_96,OH,40.6673,-82.6571,Urology,Endocrinology,Specialty Care,34,380,19,3.9,0.71,TRUE,FALSE,Out-of-network,471,TRUE,Hospital_96,4.6,West
P00697,Provider_697,City_97,NV,39.1026,-116.1194,General Practice,Gastroenterology,Primary Care,16,100,37,1.78,0.15,TRUE,FALSE,In-network,146,FALSE,Hospital_97,1.19,South
P00698,Provider_698,City_98,PA,41.5533,-76.8445,Urology,Dermatology,Specialty Care,15,380,51,2.19,0.97,FALSE,FALSE,Out-of-network,292,FALSE,Hospital_98,1.63,East
P00699,Provider_699,City_99,AZ,34.4489,-110.6937,Orthopedics,Ophthalmology,Surgical,5,400,5,3.16,0.79,TRUE,TRUE,In-network,418,FALSE,Hospital_99,2.64,South
P00700,Provider_700,City_100,MA,42.8572,-70.9324,Cardiology,Gastroenterology,Specialty Care,27,500,28,2.68,0.91,TRUE,TRUE,In-network,79,FALSE,Hospital_100,3.38,South
P00701,Provider_701,City_101,OH,40.4173,-82.9071,Urology,Cardiology,Specialty Care,36,380,10,3.79,0.44,FALSE,TRUE,In-network,147,FALSE,Hospital_1,1.45,East
P00702,Provider_702,City_102,PA,41.2533,-77.1445,Psychiatry,Orthopedics,Specialty Care,18,250,39,4.51,0.24,FALSE,FALSE,In-network,208,TRUE,Hospital_2,1.09,West
P00703,Provider_703,City_103,AZ,34.1489,-110.9937,General Practice,Cardiology,Primary Care,7,100,16,1.69,0.88,FALSE,FALSE,In-network,191,FALSE,Hospital_3,4.96,West
P00704,Provider_704,City_104,CA,36.9283,-119.2679,Orthopedics,Psychiatry,Surgical,10,400,36,4.81,0.57,TRUE,FALSE,Out-of-network,480,TRUE,Hospital_4,3.58,North
P00705,Provider_705,City_105,CA,36.9783,-119.2179,Cardiology,Psychiatry,Specialty Care,9,500,35,2.78,0.47,FALSE,FALSE,Out-of-network,408,TRUE,Hospital_5,1.65,South
P00706,Provider_706,City_106,NV,39.0526,-116.1694,ENT,ENT,Specialty Care,37,220,12,4.48,0.32,TRUE,TRUE,Out-of-network,419,FALSE,Hospital_6,2.42,North
P00707,Provider_707,City_107,NC,36.0596,-78.7193,Ophthalmology,Urology,Specialty Care,39,180,43,2.96,0.41,FALSE,FALSE,Out-of-network,233,FALSE,Hospital_7,3.01,West
P00708,Provider_708,City_108,GA,32.5156,-82.5501,Orthopedics,Ophthalmology,Surgical,5,400,23,3.89,0.58,FALSE,FALSE,Out-of-network,299,TRUE,Hospital_8,1.52,South
P00709,Provider_709,City_109,NY,43.6994,-73.8179,Dermatology,Urology,Specialty Care,11,200,56,3.71,0.73,TRUE,FALSE,In-network,168,TRUE,Hospital_9,1.75,East
P00710,Provider_710,City_110,NY,43.7494,-73.7679,General Practice,Endocrinology,Primary Care,23,100,10,1.54,0.62,TRUE,TRUE,Out-of-network,262,FALSE,Hospital_10,1.58,East
P00711,Provider_711,City_111,NC,35.7596,-79.0193,Endocrinology,Cardiology,Specialty Care,37,400,11,2.73,0.88,TRUE,TRUE,Out-of-network,347,FALSE,Hospital_11,3.92,East
P00712,Provider_712,City_112,IL,40.6831,-89.3485,Psychiatry,Ophthalmology,Specialty Care,24,250,36,2,0.01,FALSE,FALSE,Out-of-network,482,FALSE,Hospital_12,3.06,East
P00713,Provider_713,City_113,MA,42.5072,-71.2824,General Practice,Urology,Primary Care,26,100,52,1.94,0.52,TRUE,FALSE,Out-of-network,306,FALSE,Hospital_13,4.26,North
P00714,Provider_714,City_114,FL,28.1444,-81.6103,Urology,Dermatology,Specialty Care,39,380,45,2.76,0.28,FALSE,FALSE,In-network,193,FALSE,Hospital_14,1.72,East
P00715,Provider_715,City_115,PA,41.4033,-76.9945,Orthopedics,Pediatrics,Surgical,8,400,33,3.53,0.24,TRUE,TRUE,Out-of-network,291,FALSE,Hospital_15,2.17,North
P00716,Provider_716,City_116,WA,48.0011,-120.4901,Pediatrics,Neurology,Primary Care,39,150,26,4.73,0.54,TRUE,TRUE,Out-of-network,280,TRUE,Hospital_16,4.07,North
P00717,Provider_717,City_117,GA,32.4656,-82.6001,Neurology,Endocrinology,Specialty Care,36,450,5,4.48,0.66,TRUE,FALSE,In-network,180,FALSE,Hospital_17,2.32,South
P00718,Provider_718,City_118,CA,37.1283,-119.0679,Cardiology,Dermatology,Specialty Care,18,500,41,2.16,0.2,TRUE,TRUE,Out-of-network,128,FALSE,Hospital_18,4.09,North
P00719,Provider_719,City_119,FL,28.3944,-81.3603,Orthopedics,Neurology,Surgical,39,400,36,4,0.14,FALSE,FALSE,In-network,336,TRUE,Hospital_19,3.57,East
P00720,Provider_720,City_120,CA,37.2283,-118.9679,ENT,Ophthalmology,Specialty Care,40,220,43,1.45,0.45,FALSE,TRUE,In-network,351,TRUE,Hospital_20,3.11,South
P00721,Provider_721,City_121,TX,31.9686,-99.9018,ENT,Dermatology,Specialty Care,11,220,5,3.4,0.96,TRUE,TRUE,Out-of-network,257,TRUE,Hospital_21,1.37,North
P00722,Provider_722,City_122,MA,42.4572,-71.3324,Cardiology,Pediatrics,Specialty Care,38,500,39,1.66,0.32,TRUE,FALSE,Out-of-network,100,FALSE,Hospital_22,2.81,West
P00723,Provider_723,City_123,TX,32.0686,-99.8018,Ophthalmology,Ophthalmology,Specialty Care,19,180,9,4.58,0.56,TRUE,TRUE,In-network,101,TRUE,Hospital_23,3.71,North
P00724,Provider_724,City_124,OH,40.5673,-82.7571,Ophthalmology,Psychiatry,Specialty Care,29,180,59,3.04,0.66,FALSE,FALSE,In-network,436,FALSE,Hospital_24,1.88,North
P00725,Provider_725,City_125,PA,41.4033,-76.9945,Urology,Endocrinology,Specialty Care,16,380,21,3.58,0.77,FALSE,TRUE,Out-of-network,498,TRUE,Hospital_25,3.87,West
P00726,Provider_726,City_126,NV,39.0526,-116.1694,Endocrinology,Pediatrics,Specialty Care,25,400,43,4.85,0.99,TRUE,FALSE,In-network,324,TRUE,Hospital_26,1.3,South
P00727,Provider_727,City_127,NC,36.0596,-78.7193,ENT,Cardiology,Specialty Care,5,220,59,3.83,0.66,TRUE,FALSE,In-network,363,TRUE,Hospital_27,1.65,North
P00728,Provider_728,City_128,PA,41.5533,-76.8445,Gastroenterology,Ophthalmology,Specialty Care,16,420,5,3.41,0.11,TRUE,TRUE,Out-of-network,256,FALSE,Hospital_28,3.87,East
P00729,Provider_729,City_129,NC,36.1596,-78.6193,Neurology,Ophthalmology,Specialty Care,19,450,38,1.49,0.35,FALSE,TRUE,Out-of-network,484,FALSE,Hospital_29,4.16,East
P00730,Provider_730,City_130,AZ,34.4989,-110.6437,Neurology,Gastroenterology,Specialty Care,33,450,8,2.85,0.8,TRUE,TRUE,In-network,362,FALSE,Hospital_30,3.21,North
P00731,Provider_731,City_131,NY,43.2994,-74.2179,Cardiology,Neurology,Specialty Care,26,500,56,3.28,0.75,TRUE,FALSE,In-network,337,TRUE,Hospital_31,1.31,East
P00732,Provider_732,City_132,NY,43.3494,-74.1679,ENT,ENT,Specialty Care,22,220,14,1.04,0.85,TRUE,FALSE,Out-of-network,117,TRUE,Hospital_32,1.81,South
P00733,Provider_733,City_133,CA,36.8783,-119.3179,Urology,ENT,Specialty Care,3,380,56,3.84,0.93,TRUE,FALSE,Out-of-network,418,FALSE,Hospital_33,1.29,East
P00734,Provider_734,City_134,NC,35.9096,-78.8693,Urology,Ophthalmology,Specialty Care,2,380,40,3.53,0.98,TRUE,FALSE,Out-of-network,188,TRUE,Hospital_34,4.94,East
P00735,Provider_735,City_135,PA,41.4033,-76.9945,Neurology,Cardiology,Specialty Care,29,450,12,2.97,0.65,FALSE,FALSE,Out-of-network,278,TRUE,Hospital_35,1.18,East
P00736,Provider_736,City_136,NY,43.5494,-73.9679,Endocrinology,Urology,Specialty Care,39,400,12,2.7,0.14,TRUE,FALSE,Out-of-network,362,FALSE,Hospital_36,4.6,North
P00737,Provider_737,City_137,CO,39.8501,-105.4821,ENT,ENT,Specialty Care,30,220,24,3.88,0.23,FALSE,FALSE,Out-of-network,473,TRUE,Hospital_37,4.64,North
P00738,Provider_738,City_138,MA,42.7572,-71.0324,Neurology,ENT,Specialty Care,12,450,39,2.64,0.8,FALSE,FALSE,Out-of-network,331,TRUE,Hospital_38,3.29,East
P00739,Provider_739,City_139,OH,40.8173,-82.5071,Pediatrics,Cardiology,Primary Care,7,150,6,4.56,0.54,TRUE,FALSE,Out-of-network,138,TRUE,Hospital_39,2.77,North
P00740,Provider_740,City_140,GA,32.6156,-82.4501,Psychiatry,Gastroenterology,Specialty Care,34,250,37,3.14,0.61,FALSE,TRUE,Out-of-network,405,FALSE,Hospital_40,3.33,East
P00741,Provider_741,City_141,OH,40.4173,-82.9071,Ophthalmology,Dermatology,Specialty Care,35,180,36,2.51,0.46,FALSE,FALSE,Out-of-network,486,FALSE,Hospital_41,4.1,East
P00742,Provider_742,City_142,IL,40.6831,-89.3485,Dermatology,Urology,Specialty Care,31,200,49,2.97,0.57,FALSE,TRUE,In-network,224,FALSE,Hospital_42,3.69,South
P00743,Provider_743,City_143,GA,32.2656,-82.8001,Psychiatry,ENT,Specialty Care,9,250,42,3.62,0.45,FALSE,TRUE,In-network,51,TRUE,Hospital_43,3.84,East
P00744,Provider_744,City_144,NV,38.9526,-116.2694,Urology,Urology,Specialty Care,14,380,30,2.52,0.47,TRUE,TRUE,Out-of-network,206,TRUE,Hospital_44,4.37,East
P00745,Provider_745,City_145,MA,42.6072,-71.1824,General Practice,Cardiology,Primary Care,39,100,54,3.05,0.3,TRUE,FALSE,In-network,161,TRUE,Hospital_45,4.18,North
P00746,Provider_746,City_146,TX,32.2186,-99.6518,Urology,ENT,Specialty Care,21,380,60,3.44,0.95,TRUE,FALSE,Out-of-network,401,TRUE,Hospital_46,3.05,North
P00747,Provider_747,City_147,MI,44.6148,-85.3024,Ophthalmology,Ophthalmology,Specialty Care,32,180,39,4.94,0.69,TRUE,TRUE,In-network,227,TRUE,Hospital_47,1.17,East
P00748,Provider_748,City_148,MI,44.6648,-85.2524,General Practice,Pediatrics,Primary Care,15,100,47,2.72,0.29,TRUE,FALSE,In-network,130,FALSE,Hospital_48,3.59,West
P00749,Provider_749,City_149,MI,44.7148,-85.2024,Neurology,General Practice,Specialty Care,5,450,51,4.11,0.38,TRUE,TRUE,In-network,348,FALSE,Hospital_49,3.07,East
P00750,Provider_750,City_150,TX,32.4186,-99.4518,Cardiology,Cardiology,Specialty Care,37,500,38,2.49,0.8,TRUE,TRUE,In-network,187,TRUE,Hospital_50,1.36,West
P00751,Provider_751,City_151,AZ,34.0489,-111.0937,Dermatology,Endocrinology,Specialty Care,3,200,12,3.26,0.28,TRUE,FALSE,Out-of-network,448,TRUE,Hospital_51,2.94,West
P00752,Provider_752,City_152,CO,39.6001,-105.7321,General Practice,General Practice,Primary Care,12,100,34,1.41,0.37,TRUE,FALSE,In-network,495,FALSE,Hospital_52,3.76,East
P00753,Provider_753,City_153,CO,39.6501,-105.6821,Orthopedics,General Practice,Surgical,13,400,38,3.68,0.42,TRUE,FALSE,In-network,157,TRUE,Hospital_53,3.47,South
P00754,Provider_754,City_154,IL,40.7831,-89.2485,ENT,ENT,Specialty Care,9,220,39,3.79,0.49,FALSE,FALSE,Out-of-network,482,FALSE,Hospital_54,4.87,South
P00755,Provider_755,City_155,MA,42.6072,-71.1824,General Practice,Endocrinology,Primary Care,25,100,29,3.59,0.1,FALSE,FALSE,In-network,381,FALSE,Hospital_55,1.14,South
P00756,Provider_756,City_156,AZ,34.2989,-110.8437,ENT,General Practice,Specialty Care,25,220,56,4.13,0.88,FALSE,FALSE,Out-of-network,308,TRUE,Hospital_56,1.48,East
P00757,Provider_757,City_157,AZ,34.3489,-110.7937,Cardiology,General Practice,Specialty Care,5,500,38,3.29,0.6,FALSE,TRUE,Out-of-network,64,TRUE,Hospital_57,4.82,East
P00758,Provider_758,City_158,CA,37.1283,-119.0679,General Practice,ENT,Primary Care,34,100,17,3.41,0.05,TRUE,FALSE,Out-of-network,57,TRUE,Hospital_58,1.01,West
P00759,Provider_759,City_159,MA,42.8072,-70.9824,General Practice,Orthopedics,Primary Care,38,100,9,1.24,0.2,TRUE,TRUE,Out-of-network,321,FALSE,Hospital_59,2.4,East
P00760,Provider_760,City_160,IL,41.0831,-88.9485,Psychiatry,ENT,Specialty Care,37,250,15,1.51,0.17,TRUE,FALSE,In-network,279,FALSE,Hospital_60,2.45,East
P00761,Provider_761,City_161,CO,39.5501,-105.7821,General Practice,Gastroenterology,Primary Care,20,100,52,1.04,0.91,TRUE,TRUE,In-network,90,FALSE,Hospital_61,2.74,North
P00762,Provider_762,City_162,MA,42.4572,-71.3324,ENT,Endocrinology,Specialty Care,27,220,53,4.9,0.47,FALSE,TRUE,In-network,362,FALSE,Hospital_62,4.54,South
P00763,Provider_763,City_163,CO,39.6501,-105.6821,Gastroenterology,Psychiatry,Specialty Care,19,420,23,4,0.3,FALSE,TRUE,In-network,78,FALSE,Hospital_63,2.15,North
P00764,Provider_764,City_164,CO,39.7001,-105.6321,Cardiology,Cardiology,Specialty Care,6,500,52,1.32,0.96,TRUE,TRUE,Out-of-network,360,FALSE,Hospital_64,4.55,East
P00765,Provider_765,City_165,MA,42.6072,-71.1824,Psychiatry,Cardiology,Specialty Care,16,250,60,1.72,0.44,FALSE,TRUE,Out-of-network,284,TRUE,Hospital_65,2.84,South
P00766,Provider_766,City_166,AZ,34.2989,-110.8437,Gastroenterology,General Practice,Specialty Care,13,420,39,4.63,0.65,TRUE,FALSE,In-network,334,TRUE,Hospital_66,2.47,South
P00767,Provider_767,City_167,NC,36.0596,-78.7193,Ophthalmology,Orthopedics,Specialty Care,39,180,45,3.84,0.09,FALSE,FALSE,Out-of-network,101,TRUE,Hospital_67,2.17,West
P00768,Provider_768,City_168,NV,39.1526,-116.0694,Psychiatry,Ophthalmology,Specialty Care,12,250,18,1.84,0.31,FALSE,FALSE,Out-of-network,351,FALSE,Hospital_68,4.65,South
P00769,Provider_769,City_169,CA,37.1783,-119.0179,Endocrinology,Pediatrics,Specialty Care,7,400,49,2.4,0.75,FALSE,FALSE,In-network,382,TRUE,Hospital_69,3.84,East
P00770,Provider_770,City_170,TX,32.4186,-99.4518,General Practice,Gastroenterology,Primary Care,40,100,27,1.11,0.75,TRUE,FALSE,Out-of-network,452,FALSE,Hospital_70,1.32,East
P00771,Provider_771,City_171,NC,35.7596,-79.0193,Psychiatry,Dermatology,Specialty Care,13,250,12,1.39,0.54,TRUE,FALSE,In-network,88,FALSE,Hospital_71,1.2,West
P00772,Provider_772,City_172,CO,39.6001,-105.7321,Psychiatry,Psychiatry,Specialty Care,8,250,59,4.23,0.24,TRUE,TRUE,In-network,207,FALSE,Hospital_72,3.47,South
P00773,Provider_773,City_173,GA,32.2656,-82.8001,Urology,Orthopedics,Specialty Care,21,380,43,3.94,0.19,FALSE,FALSE,Out-of-network,343,TRUE,Hospital_73,2.49,South
P00774,Provider_774,City_174,MI,44.4648,-85.4524,Ophthalmology,Ophthalmology,Specialty Care,29,180,49,2.23,0.69,TRUE,FALSE,In-network,300,FALSE,Hospital_74,3.11,South
P00775,Provider_775,City_175,CA,36.9783,-119.2179,General Practice,Cardiology,Primary Care,36,100,60,1.66,0.98,TRUE,FALSE,In-network,80,TRUE,Hospital_75,3.48,North
P00776,Provider_776,City_176,WA,48.0011,-120.4901,Psychiatry,Endocrinology,Specialty Care,8,250,34,4.03,0.88,FALSE,TRUE,Out-of-network,346,FALSE,Hospital_76,1.92,North
P00777,Provider_777,City_177,GA,32.4656,-82.6001,ENT,Cardiology,Specialty Care,8,220,57,4.99,0.97,FALSE,TRUE,In-network,314,FALSE,Hospital_77,2.11,West
P00778,Provider_778,City_178,NC,36.1096,-78.6693,Orthopedics,Cardiology,Surgical,21,400,54,4.37,0.83,TRUE,TRUE,In-network,212,FALSE,Hospital_78,4.51,West
P00779,Provider_779,City_179,IL,41.0331,-88.9985,Dermatology,Ophthalmology,Specialty Care,35,200,39,3.01,0.73,FALSE,FALSE,Out-of-network,413,TRUE,Hospital_79,3.28,North
P00780,Provider_780,City_180,CA,37.2283,-118.9679,General Practice,Gastroenterology,Primary Care,20,100,39,2.17,0.64,TRUE,FALSE,In-network,336,TRUE,Hospital_80,4.64,South
P00781,Provider_781,City_181,AZ,34.0489,-111.0937,General Practice,Endocrinology,Primary Care,35,100,10,2.34,0.44,FALSE,TRUE,In-network,139,FALSE,Hospital_81,4.89,East
P00782,Provider_782,City_182,IL,40.6831,-89.3485,Pediatrics,ENT,Primary Care,37,150,5,2.49,0.13,TRUE,FALSE,In-network,471,TRUE,Hospital_82,4.1,East
P00783,Provider_783,City_183,CA,36.8783,-119.3179,Orthopedics,Ophthalmology,Surgical,33,400,13,1.05,0.43,FALSE,FALSE,In-network,276,TRUE,Hospital_83,1.55,East
P00784,Provider_784,City_184,CO,39.7001,-105.6321,Neurology,Gastroenterology,Specialty Care,26,450,20,4.19,0.7,TRUE,FALSE,In-network,76,FALSE,Hospital_84,4.48,East
P00785,Provider_785,City_185,NC,35.9596,-78.8193,General Practice,Pediatrics,Primary Care,1,100,30,3.4,0.81,FALSE,TRUE,In-network,72,FALSE,Hospital_85,1.18,West
P00786,Provider_786,City_186,AZ,34.2989,-110.8437,ENT,General Practice,Specialty Care,17,220,41,1.11,0.7,FALSE,TRUE,Out-of-network,445,FALSE,Hospital_86,1.52,West
P00787,Provider_787,City_187,NC,36.0596,-78.7193,Gastroenterology,Pediatrics,Specialty Care,17,420,14,1.04,0.03,TRUE,FALSE,Out-of-network,238,TRUE,Hospital_87,1.64,East
P00788,Provider_788,City_188,NY,43.6494,-73.8679,Pediatrics,Psychiatry,Primary Care,31,150,34,3.31,0.75,FALSE,FALSE,In-network,257,TRUE,Hospital_88,1.6,West
P00789,Provider_789,City_189,MI,44.7148,-85.2024,Urology,General Practice,Specialty Care,19,380,11,2.44,0.5,FALSE,TRUE,Out-of-network,300,FALSE,Hospital_89,1.73,West
P00790,Provider_790,City_190,FL,28.4444,-81.3103,Orthopedics,Neurology,Surgical,3,400,6,4.94,0.37,TRUE,TRUE,In-network,162,TRUE,Hospital_90,3.75,West
P00791,Provider_791,City_191,MI,44.3148,-85.6024,Neurology,Ophthalmology,Specialty Care,20,450,46,2.05,0.23,TRUE,TRUE,In-network,67,TRUE,Hospital_91,4.19,South
P00792,Provider_792,City_192,AZ,34.0989,-111.0437,Gastroenterology,Dermatology,Specialty Care,19,420,55,4.05,0.77,FALSE,TRUE,Out-of-network,152,FALSE,Hospital_92,3.01,East
P00793,Provider_793,City_193,FL,28.0944,-81.6603,Psychiatry,Dermatology,Specialty Care,26,250,51,1.9,0.77,FALSE,TRUE,Out-of-network,327,FALSE,Hospital_93,2.63,East
P00794,Provider_794,City_194,GA,32.3156,-82.7501,Dermatology,Endocrinology,Specialty Care,16,200,38,3.5,0.78,TRUE,TRUE,In-network,215,TRUE,Hospital_94,2.1,West
P00795,Provider_795,City_195,PA,41.4033,-76.9945,Psychiatry,Pediatrics,Specialty Care,36,250,51,1.55,0.65,TRUE,FALSE,Out-of-network,299,FALSE,Hospital_95,2.33,North
P00796,Provider_796,City_196,NV,39.0526,-116.1694,Urology,Ophthalmology,Specialty Care,30,380,16,1.6,0.99,TRUE,TRUE,Out-of-network,492,FALSE,Hospital_96,3.81,West
P00797,Provider_797,City_197,OH,40.7173,-82.6071,Pediatrics,Ophthalmology,Primary Care,25,150,45,2.14,0.54,FALSE,TRUE,Out-of-network,163,FALSE,Hospital_97,4.93,West
P00798,Provider_798,City_198,OH,40.7673,-82.5571,Endocrinology,Dermatology,Specialty Care,35,400,21,4.57,0.26,FALSE,FALSE,Out-of-network,374,TRUE,Hospital_98,3.86,East
P00799,Provider_799,City_199,WA,48.1511,-120.3401,Orthopedics,Endocrinology,Surgical,25,400,49,1.51,0.38,FALSE,FALSE,Out-of-network,425,TRUE,Hospital_99,1.58,East
P00800,Provider_800,City_200,CO,40.0001,-105.3321,Neurology,Gastroenterology,Specialty Care,19,450,16,3.49,0.64,FALSE,FALSE,Out-of-network,219,FALSE,Hospital_100,2.55,East
P00801,Provider_801,City_1,GA,32.1656,-82.9001,Urology,Orthopedics,Specialty Care,8,380,44,3.76,1,TRUE,FALSE,Out-of-network,59,TRUE,Hospital_1,2.94,South
P00802,Provider_802,City_2,WA,47.8011,-120.6901,Orthopedics,Gastroenterology,Surgical,38,400,5,3.46,0.28,TRUE,FALSE,In-network,255,FALSE,Hospital_2,4.95,South
P00803,Provider_803,City_3,WA,47.8511,-120.6401,Orthopedics,Cardiology,Surgical,31,400,39,4.06,0.62,TRUE,TRUE,In-network,167,TRUE,Hospital_3,2.88,East
P00804,Provider_804,City_4,MI,44.4648,-85.4524,Pediatrics,Ophthalmology,Primary Care,13,150,43,3.67,0.37,FALSE,TRUE,Out-of-network,180,FALSE,Hospital_4,2.35,South
P00805,Provider_805,City_5,MA,42.6072,-71.1824,Neurology,Gastroenterology,Specialty Care,1,450,28,2.41,0.12,TRUE,FALSE,In-network,435,FALSE,Hospital_5,4.32,South
P00806,Provider_806,City_6,NY,43.5494,-73.9679,Psychiatry,ENT,Specialty Care,20,250,49,2.96,0.66,FALSE,TRUE,In-network,411,FALSE,Hospital_6,1.79,North
P00807,Provider_807,City_7,CO,39.8501,-105.4821,Ophthalmology,Urology,Specialty Care,14,180,58,3.59,0.07,TRUE,TRUE,In-network,354,FALSE,Hospital_7,2.72,West
P00808,Provider_808,City_8,NY,43.6494,-73.8679,Endocrinology,ENT,Specialty Care,35,400,57,2.45,0.36,FALSE,TRUE,In-network,215,TRUE,Hospital_8,3.2,North
